03/10/21,14:50:09,bicho5,52.10,22.10,-1,
03/10/21,15:05:19,bicho5,52.50,22.20,-1,
03/10/21,15:20:30,bicho5,52.30,22.20,-1,
03/10/21,15:35:40,bicho5,51.80,22.40,-1,
03/10/21,15:50:50,bicho5,51.30,22.40,-1,
03/10/21,16:30:48,bicho5,57.90,19.80,-1,
03/10/21,16:32:27,bicho5,57.90,19.70,-1,
03/10/21,16:47:37,bicho5,59.20,19.60,-1,
03/10/21,17:02:47,bicho5,53.60,21.50,-1,
03/10/21,17:17:58,bicho5,51.80,22.10,-1,
03/10/21,17:33:08,bicho5,51.50,22.10,-1,
03/10/21,17:48:19,bicho5,51.30,22.10,-1,
03/10/21,18:03:29,bicho5,51.30,22.10,-1,
03/11/21,06:23:38,bicho5,64.90,16.70,-1,
03/11/21,06:38:49,bicho5,66.50,16.70,-1,
03/11/21,06:54:05,bicho5,59.40,18.80,-1,
03/11/21,07:09:27,bicho5,56.80,19.50,-1,
03/11/21,07:24:38,bicho5,56.50,19.50,-1,
03/11/21,07:39:54,bicho5,56.80,19.70,-1,
03/11/21,07:55:05,bicho5,56.80,19.50,-1,
03/11/21,08:10:16,bicho5,56.40,19.80,-1,
03/11/21,08:25:26,bicho5,55.60,20.10,-1,
03/11/21,08:40:37,bicho5,54.70,20.50,-1,
03/11/21,08:55:47,bicho5,54.10,20.70,-1,
03/11/21,09:10:57,bicho5,53.70,20.80,-1,
03/11/21,09:26:08,bicho5,53.70,21.00,-1,
03/11/21,09:41:18,bicho5,54.20,21.00,-1,
03/11/21,09:56:31,bicho5,54.10,21.10,-1,
03/11/21,10:11:41,bicho5,53.10,21.50,-1,
03/11/21,10:26:51,bicho5,53.70,21.40,-1,
03/11/21,10:33:08,bicho5,51.40,21.60,-1,
03/11/21,10:48:25,bicho5,52.70,21.60,-1,
03/11/21,11:03:35,bicho5,52.20,21.50,-1,
03/11/21,11:18:46,bicho5,52.70,21.60,-1,
03/11/21,11:33:56,bicho5,53.00,21.70,-1,
03/11/21,11:49:07,bicho5,52.50,21.70,-1,
03/11/21,12:04:18,bicho5,52.10,21.80,-1,
03/11/21,12:15:14,bicho5,49.60,22.30,-1,
03/11/21,12:30:30,bicho5,50.90,22.20,-1,
03/11/21,12:45:41,bicho5,51.00,22.40,-1,
03/11/21,13:00:51,bicho5,51.50,22.50,-1,
03/11/21,13:16:02,bicho5,51.20,22.40,-1,
03/11/21,13:31:12,bicho5,51.00,22.40,-1,
03/11/21,13:46:23,bicho5,52.20,22.20,-1,
03/11/21,14:01:33,bicho5,52.70,22.10,-1,
03/11/21,14:16:43,bicho5,52.50,22.00,-1,
03/11/21,14:31:54,bicho5,52.40,22.00,-1,
03/11/21,14:47:04,bicho5,52.30,22.00,-1,
03/11/21,15:02:15,bicho5,52.20,21.80,-1,
03/11/21,15:17:25,bicho5,52.80,21.70,-1,
03/11/21,15:32:35,bicho5,54.20,21.40,-1,
03/11/21,15:47:46,bicho5,55.00,21.30,-1,
03/11/21,16:02:56,bicho5,55.10,21.20,-1,
03/11/21,16:18:07,bicho5,55.10,21.10,-1,
03/11/21,16:33:17,bicho5,55.40,20.70,-1,
03/11/21,16:48:27,bicho5,55.70,20.70,-1,
03/11/21,17:03:38,bicho5,55.80,20.80,-1,
03/11/21,17:18:48,bicho5,55.90,20.80,-1,
03/11/21,17:33:59,bicho5,55.90,20.70,-1,
03/11/21,17:49:09,bicho5,55.90,20.60,-1,
03/12/21,06:19:11,bicho5,68.60,16.50,-1,
03/12/21,06:34:22,bicho5,70.20,16.40,-1,
03/12/21,06:49:38,bicho5,62.60,18.30,-1,
03/12/21,07:04:49,bicho5,60.20,18.90,-1,
03/12/21,07:20:00,bicho5,59.80,18.80,-1,
03/12/21,07:35:10,bicho5,59.80,19.00,-1,
03/12/21,07:50:21,bicho5,59.50,19.10,-1,
03/12/21,08:05:31,bicho5,59.20,19.20,-1,
03/12/21,08:20:41,bicho5,58.40,19.40,-1,
03/12/21,08:35:52,bicho5,57.70,19.70,-1,
03/12/21,08:51:02,bicho5,57.00,19.70,-1,
03/12/21,09:06:13,bicho5,56.60,19.90,-1,
03/12/21,09:21:23,bicho5,56.10,20.10,-1,
03/12/21,09:36:33,bicho5,56.20,20.20,-1,
03/12/21,09:51:44,bicho5,55.70,20.40,-1,
03/12/21,10:06:54,bicho5,56.00,20.40,-1,
03/12/21,10:22:05,bicho5,55.30,20.50,-1,
03/12/21,10:37:15,bicho5,55.20,20.60,-1,
03/12/21,10:52:25,bicho5,54.80,20.90,-1,
03/12/21,11:07:36,bicho5,55.00,21.10,-1,
03/12/21,11:22:46,bicho5,54.90,21.10,-1,
03/12/21,11:37:57,bicho5,54.70,21.30,-1,
03/12/21,11:53:07,bicho5,54.10,21.40,-1,
03/12/21,12:08:17,bicho5,54.10,21.30,-1,
03/12/21,12:23:28,bicho5,54.70,21.20,-1,
03/12/21,12:38:38,bicho5,55.40,21.10,-1,
03/12/21,12:53:49,bicho5,54.90,21.20,-1,
03/12/21,13:09:00,bicho5,54.70,21.20,-1,
03/12/21,13:24:10,bicho5,55.00,21.10,-1,
03/12/21,13:39:20,bicho5,55.30,21.30,-1,
03/12/21,13:54:31,bicho5,55.50,21.50,-1,
03/12/21,14:09:41,bicho5,55.00,21.70,-1,
03/12/21,14:24:52,bicho5,54.70,21.80,-1,
03/12/21,14:40:02,bicho5,54.70,22.00,-1,
03/12/21,14:55:13,bicho5,54.10,21.90,-1,
03/12/21,15:10:23,bicho5,53.80,21.70,-1,
03/12/21,15:25:34,bicho5,53.80,21.90,-1,
03/12/21,15:40:44,bicho5,54.30,21.90,-1,
03/12/21,15:55:54,bicho5,53.90,21.70,-1,
03/12/21,16:11:05,bicho5,53.80,21.40,-1,
03/12/21,16:26:15,bicho5,54.10,21.10,-1,
