03/06/21,10:25:06,bicho1,52.00,20.70,-1,
03/06/21,10:40:17,bicho1,52.30,20.60,-1,
03/06/21,10:58:14,bicho1,50.40,22.10,-1,
03/06/21,11:13:26,bicho1,52.10,22.00,-1,
03/06/21,11:28:43,bicho1,48.80,21.40,-1,
03/06/21,11:43:57,bicho1,48.40,21.50,-1,
03/06/21,11:59:09,bicho1,48.30,21.50,-1,
03/06/21,12:14:24,bicho1,48.30,21.50,-1,
03/06/21,12:31:07,bicho1,55.20,22.20,-1,
03/06/21,12:32:01,bicho1,59.20,22.20,-1,
03/06/21,12:47:11,bicho1,59.70,22.20,-1,
03/08/21,06:28:32,bicho1,63.50,16.90,-1,
03/08/21,06:29:35,bicho1,63.40,16.70,-1,
03/08/21,06:44:45,bicho1,65.00,16.70,-1,
03/08/21,06:59:56,bicho1,58.10,18.30,-1,
03/08/21,07:15:06,bicho1,56.20,18.90,-1,
03/08/21,07:30:17,bicho1,55.90,19.00,-1,
03/08/21,07:45:27,bicho1,55.80,19.10,-1,
03/08/21,08:00:37,bicho1,55.50,19.10,-1,
03/08/21,08:15:48,bicho1,55.30,19.20,-1,
03/08/21,08:30:58,bicho1,55.00,19.30,-1,
03/08/21,08:46:09,bicho1,54.40,19.60,-1,
03/08/21,09:01:19,bicho1,52.50,19.90,-1,
03/08/21,09:16:30,bicho1,52.30,20.00,-1,
03/08/21,09:21:47,bicho1,50.30,20.30,-1,
03/08/21,09:37:02,bicho1,51.70,20.30,-1,
03/08/21,09:52:12,bicho1,51.00,20.50,-1,
03/08/21,10:07:23,bicho1,48.90,20.20,-1,
03/08/21,10:22:33,bicho1,49.00,20.20,-1,
03/08/21,10:37:44,bicho1,49.30,20.30,-1,
03/08/21,10:52:56,bicho1,48.90,20.60,-1,
03/08/21,11:08:07,bicho1,49.30,20.70,-1,
03/08/21,11:23:17,bicho1,49.50,20.70,-1,
03/08/21,11:38:28,bicho1,49.10,20.80,-1,
03/08/21,11:53:38,bicho1,47.50,20.90,-1,
03/08/21,12:08:49,bicho1,47.40,20.80,-1,
03/08/21,12:23:59,bicho1,48.10,21.00,-1,
03/08/21,12:39:10,bicho1,48.00,21.10,-1,
03/08/21,12:54:20,bicho1,47.80,21.10,-1,
03/08/21,13:09:31,bicho1,47.30,21.20,-1,
03/08/21,13:24:41,bicho1,47.40,21.20,-1,
03/08/21,13:45:35,bicho1,51.50,18.90,-1,
03/08/21,13:50:40,bicho1,51.90,18.70,-1,
03/08/21,14:05:51,bicho1,53.10,18.60,-1,
03/08/21,14:21:01,bicho1,49.60,20.20,-1,
03/08/21,14:36:12,bicho1,45.80,20.90,-1,
03/08/21,15:08:20,bicho1,46.70,19.00,-1,
03/08/21,15:23:55,bicho1,43.70,20.50,-1,
03/08/21,15:39:05,bicho1,44.90,20.40,-1,
03/08/21,15:54:16,bicho1,43.20,21.10,-1,
03/08/21,16:09:26,bicho1,42.30,21.40,-1,
03/08/21,16:24:37,bicho1,42.30,21.50,-1,
03/08/21,16:39:47,bicho1,43.50,21.40,-1,
03/08/21,16:54:58,bicho1,44.10,21.40,-1,
03/08/21,17:10:08,bicho1,41.70,21.30,-1,
03/08/21,17:25:18,bicho1,41.30,21.40,-1,
03/08/21,17:40:29,bicho1,40.80,21.50,-1,
03/09/21,06:33:18,bicho1,56.90,16.50,-1,
03/09/21,06:48:34,bicho1,58.20,16.40,-1,
03/09/21,07:03:52,bicho1,53.30,18.20,-1,
03/09/21,07:19:07,bicho1,51.10,19.00,-1,
03/09/21,07:34:17,bicho1,50.70,19.20,-1,
03/09/21,07:49:32,bicho1,49.90,19.40,-1,
03/09/21,08:04:44,bicho1,48.40,19.90,-1,
03/09/21,08:19:54,bicho1,47.90,20.20,-1,
